id,subdistrict_id:id,name,zip
village_55927,res_subdistrict_04578,Titinalede,85391
village_55928,res_subdistrict_04579,Bebae,85392
village_55929,res_subdistrict_04579,Tada,85392
village_55930,res_subdistrict_04579,Matei,85392
village_55931,res_subdistrict_04579,Loboaju,85392
village_55932,res_subdistrict_04579,Eimadake,
village_55933,res_subdistrict_04579,Jiwuwu,85392
village_55934,res_subdistrict_04579,Eilode,85392
village_55935,res_subdistrict_04579,Eimau,85392
village_55936,res_subdistrict_04580,Bolou,85392
village_55937,res_subdistrict_04580,Limaggu,
village_55938,res_subdistrict_04580,Lobodei,85392
village_55939,res_subdistrict_04580,Bodae,85392
village_55940,res_subdistrict_04580,Keduru,85392
village_55941,res_subdistrict_04580,Kuji Ratu,
village_55942,res_subdistrict_04580,Loborai,85392
village_55943,res_subdistrict_04580,Huwaga,85392
village_55944,res_subdistrict_04580,Eiada,85392
village_55945,res_subdistrict_04580,Keliha,85392
village_55946,res_subdistrict_04581,Raerobo,85391
village_55947,res_subdistrict_04581,Mehona,85391
village_55948,res_subdistrict_04581,Waduwalla,
village_55949,res_subdistrict_04581,Ledeke,85391
village_55950,res_subdistrict_04581,Eilogo,85391
village_55951,res_subdistrict_04581,Deme,85391
village_55952,res_subdistrict_04581,Kotahawu,85391
village_55953,res_subdistrict_04581,Dainao,85391
village_55954,res_subdistrict_04581,Eikare,85391
village_55955,res_subdistrict_04581,Loborui,
village_55956,res_subdistrict_04581,Halla Paji,
village_55957,res_subdistrict_04581,Ledetalo,
village_55958,res_subdistrict_04582,Lobohede,85391
village_55959,res_subdistrict_04582,Molie,
village_55960,res_subdistrict_04582,Daieko,85391
village_55961,res_subdistrict_04582,Pedarro,
village_55962,res_subdistrict_04582,Tanajawa,85391
village_55963,res_subdistrict_04582,Ledeae,85391
village_55964,res_subdistrict_04582,Wadumaddi,
village_55965,res_subdistrict_04582,Lederaga,85391
village_55966,res_subdistrict_04582,Gurimonearu,85391
village_55967,res_subdistrict_04582,Ramedue,
village_55968,res_subdistrict_04583,Ledeke,85393
village_55969,res_subdistrict_04583,Ledeunu,85393
village_55970,res_subdistrict_04583,Bolua,85393
village_55971,res_subdistrict_04583,Kolorae,85393
village_55972,res_subdistrict_04583,Ballu,85393
village_55973,res_subdistrict_04584,Barene,85762
village_55974,res_subdistrict_04584,Kakaniuk,85762
village_55975,res_subdistrict_04584,Kateri,85762
village_55976,res_subdistrict_04584,Bakiruk,85762
village_55977,res_subdistrict_04584,Kamanasa,85762
village_55978,res_subdistrict_04584,Wehali,85762
village_55979,res_subdistrict_04584,Umakatahan,85762
village_55980,res_subdistrict_04584,Umanen Lawalu,
village_55981,res_subdistrict_04584,Kletek,85762
village_55982,res_subdistrict_04584,Naimana,85762
village_55983,res_subdistrict_04584,Fahiluka,85762
village_55984,res_subdistrict_04584,Lawalu,85762
village_55985,res_subdistrict_04584,Harekakae,85762
village_55986,res_subdistrict_04584,Barada,85762
village_55987,res_subdistrict_04584,Bereliku,85762
village_55988,res_subdistrict_04584,Railor Tahak,85762
village_55989,res_subdistrict_04584,Suai,85762
village_55990,res_subdistrict_04585,Motaulun,85763
village_55991,res_subdistrict_04585,Sikun,85763
village_55992,res_subdistrict_04585,Fafoe,85763
village_55993,res_subdistrict_04585,Lasaen,85763
village_55994,res_subdistrict_04585,Umatoos,85763
village_55995,res_subdistrict_04585,Rabasahain,85763
village_55996,res_subdistrict_04585,Umalor,85763
village_55997,res_subdistrict_04585,Besikama,85763
village_55998,res_subdistrict_04585,Maktihan,85763
village_55999,res_subdistrict_04585,Loofoun,85763
village_56000,res_subdistrict_04585,Rabasa,85763
village_56001,res_subdistrict_04585,Rabasa Haerain,85763
village_56002,res_subdistrict_04585,Motaain,85763
village_56003,res_subdistrict_04585,Oan Mane,85763
village_56004,res_subdistrict_04585,Raimataus,85763
village_56005,res_subdistrict_04585,Naas,85763
village_56006,res_subdistrict_04586,Halibasar,85763
village_56007,res_subdistrict_04586,Weulun,85763
village_56008,res_subdistrict_04586,Webriamata,85763
village_56009,res_subdistrict_04586,Badarai,85763
village_56010,res_subdistrict_04586,Weoe,85763
village_56011,res_subdistrict_04586,Lorotolus,85763
village_56012,res_subdistrict_04586,Seserai,85763
village_56013,res_subdistrict_04586,Alkani,85763
village_56014,res_subdistrict_04586,Lamea,85763
village_56015,res_subdistrict_04586,Rabasa Biris,85763
village_56016,res_subdistrict_04586,Biris,85763
village_56017,res_subdistrict_04586,Weseben,85763
village_56018,res_subdistrict_04587,Wesey,85763
village_56019,res_subdistrict_04587,Haitimuk,85763
village_56020,res_subdistrict_04587,Laleten,85763
village_56021,res_subdistrict_04587,Kleseleon,85763
village_56022,res_subdistrict_04587,Angkaes,85763
village_56023,res_subdistrict_04587,Wederok,85763
village_56024,res_subdistrict_04587,Lamudur,85763
village_56025,res_subdistrict_04587,Forekmodok,85763
village_56026,res_subdistrict_04587,Umalawain,85763
village_56027,res_subdistrict_04587,Lakulo,85763
village_56028,res_subdistrict_04587,Leunklot,85763
village_56029,res_subdistrict_04587,Haliklaran,
village_56030,res_subdistrict_04587,Bonetasea,
village_56031,res_subdistrict_04587,Taaba,85763
village_56032,res_subdistrict_04588,Saenama,85764
village_56033,res_subdistrict_04588,Wekmidar,85764
village_56034,res_subdistrict_04588,Lotas,85764
village_56035,res_subdistrict_04588,Nanin,85764
village_56036,res_subdistrict_04588,Alala,85764
village_56037,res_subdistrict_04588,Oekmurak,85764
village_56038,res_subdistrict_04588,Webetun,85764
village_56039,res_subdistrict_04588,Naet,85764
village_56040,res_subdistrict_04588,Biudukfoho,85764
village_56041,res_subdistrict_04588,Niti,85764
village_56042,res_subdistrict_04588,Tafuli,
village_56043,res_subdistrict_04588,Boen,85764
village_56044,res_subdistrict_04588,Wekeke,85764
village_56045,res_subdistrict_04588,Raisamane,85764
village_56046,res_subdistrict_04588,Weain,85764
village_56047,res_subdistrict_04588,Nabutaek,85764
village_56048,res_subdistrict_04588,Tafuli I,85764
village_56049,res_subdistrict_04588,Nanebot,85764
village_56050,res_subdistrict_04588,Muke,85764
village_56051,res_subdistrict_04588,Naiusu,85764
village_56052,res_subdistrict_04589,Biau,85765
village_56053,res_subdistrict_04589,Kufeu,85765
village_56054,res_subdistrict_04589,Tunmat,85765
village_56055,res_subdistrict_04589,Tunabesi,85765
village_56056,res_subdistrict_04589,Bani-bani,
village_56057,res_subdistrict_04589,Fatoin,85765
village_56058,res_subdistrict_04589,Ikan Tuanbeis,85765
village_56059,res_subdistrict_04590,As Manulea,85765
village_56060,res_subdistrict_04590,Manulea,85765
village_56061,res_subdistrict_04590,Naibone,85765
village_56062,res_subdistrict_04590,Fatuaruin,85765
village_56063,res_subdistrict_04590,Builaran,85765
village_56064,res_subdistrict_04590,Manumutin Silole,85765
village_56065,res_subdistrict_04590,Umutnana,85765
village_56066,res_subdistrict_04590,Beaneno,85765
village_56067,res_subdistrict_04590,Naisau,85765
village_56068,res_subdistrict_04591,Meotroi,
village_56069,res_subdistrict_04591,Tesa,
village_56070,res_subdistrict_04591,Kapitan Meo,
village_56071,res_subdistrict_04591,Tniumanu,
village_56072,res_subdistrict_04591,Uabau,
village_56073,res_subdistrict_04591,Boni Bais,
village_56074,res_subdistrict_04591,Nauke Kusa,
village_56075,res_subdistrict_04591,Bisesmus,
village_56076,res_subdistrict_04591,Oenaek,
village_56077,res_subdistrict_04592,Raiulun,85761
village_56078,res_subdistrict_04592,Wemeda,85761
village_56079,res_subdistrict_04592,Kusa,85761
village_56080,res_subdistrict_04592,Numponi,85761
village_56081,res_subdistrict_04592,Dirma,85761
village_56082,res_subdistrict_04592,Sanleo,85761
village_56083,res_subdistrict_04593,Alas Utara,85766
village_56084,res_subdistrict_04593,Kotabiru,85766
village_56085,res_subdistrict_04593,Alas,85766
village_56086,res_subdistrict_04593,Alas Selatan,85766
village_56087,res_subdistrict_04594,Babulu,85766
village_56088,res_subdistrict_04594,Babulu Selatan,85766
village_56089,res_subdistrict_04594,Sisi,85766
village_56090,res_subdistrict_04594,Rainawe,85766
village_56091,res_subdistrict_04594,Litamali,85766
village_56092,res_subdistrict_04594,Lakekun Utara,85766
village_56093,res_subdistrict_04594,Lakekun,85766
village_56094,res_subdistrict_04594,Lakekun Barat,85766
village_56095,res_subdistrict_04595,Babotin,
village_56096,res_subdistrict_04595,Kereana,
village_56097,res_subdistrict_04595,Babotin Maemina,
village_56098,res_subdistrict_04595,Babotin Selatan,
village_56099,res_subdistrict_04595,Takarai,
village_56100,res_subdistrict_04596,Namosain,85232
village_56101,res_subdistrict_04596,Nunbaun Sabu,85233
village_56102,res_subdistrict_04596,Nunbaun Delha,85233
village_56103,res_subdistrict_04596,Nunhila,85234
village_56104,res_subdistrict_04596,Fatufeto,85234
village_56105,res_subdistrict_04596,Manutapen,85236
village_56106,res_subdistrict_04596,Mantasi,85235
village_56107,res_subdistrict_04596,Alak,85231
village_56108,res_subdistrict_04596,Batu Plat,
village_56109,res_subdistrict_04596,Manulai Ii,85238
village_56110,res_subdistrict_04596,Naioni,85239
village_56111,res_subdistrict_04596,Penkase Oeleta,85231
village_56112,res_subdistrict_04597,Oepura,85142
village_56113,res_subdistrict_04597,Maulafa,85141
village_56114,res_subdistrict_04597,Penfui,85148
village_56115,res_subdistrict_04597,Naimata,85147
village_56116,res_subdistrict_04597,Bello,85148
village_56117,res_subdistrict_04597,Fatukoa,85144
village_56118,res_subdistrict_04597,Kolhua,85146
village_56119,res_subdistrict_04597,Sikumana,85143
village_56120,res_subdistrict_04597,Naikolan,85142
village_56121,res_subdistrict_04598,Kelapa Lima,85228
village_56122,res_subdistrict_04598,Oesapa,85228
village_56123,res_subdistrict_04598,Lasiana,85228
village_56124,res_subdistrict_04598,Oesapa Barat,85228
village_56125,res_subdistrict_04598,Oesapa Selatan,85228
village_56126,res_subdistrict_04599,Oebobo,85111
village_56127,res_subdistrict_04599,Oetete,85112
village_56128,res_subdistrict_04599,Oebufu,85111
village_56129,res_subdistrict_04599,Liliba,85111
village_56130,res_subdistrict_04599,Fatululi,85111
village_56131,res_subdistrict_04599,Kayu Putih,85111
village_56132,res_subdistrict_04599,Tuak Daun Merah,85111
village_56133,res_subdistrict_04600,Bakunase,85116
village_56134,res_subdistrict_04600,Bakunase Dua,
village_56135,res_subdistrict_04600,Airnona,
village_56136,res_subdistrict_04600,Naikoten Satu,
village_56137,res_subdistrict_04600,Naikoten Dua,
village_56138,res_subdistrict_04600,Kuanino,85119
village_56139,res_subdistrict_04600,Nunleu,85119
village_56140,res_subdistrict_04600,Fontein,85112
village_56141,res_subdistrict_04601,Airmata,
village_56142,res_subdistrict_04601,Lai Lai Bisi Kopan,85221
village_56143,res_subdistrict_04601,Bonipoi,85221
village_56144,res_subdistrict_04601,Solor,85229
village_56145,res_subdistrict_04601,Tode Kisar,85229
village_56146,res_subdistrict_04601,Merdeka,85225
village_56147,res_subdistrict_04601,Oeba,85226
village_56148,res_subdistrict_04601,Fatubesi,85226
village_56149,res_subdistrict_04601,Pasir Panjang,85227
village_56150,res_subdistrict_04601,Nefonaek,85229
village_56151,res_subdistrict_04602,Dalam Kaum,79462
village_56152,res_subdistrict_04602,Lubuk Dagang,79462
village_56153,res_subdistrict_04602,Tanjung Bugis,79462
village_56154,res_subdistrict_04602,Pendawan,79462
village_56155,res_subdistrict_04602,Pasar Melayu,79462
village_56156,res_subdistrict_04602,Durian,79462
village_56157,res_subdistrict_04602,Lorong,79462
village_56158,res_subdistrict_04602,Jagur,79462
village_56159,res_subdistrict_04602,Tumuk Manggis,
village_56160,res_subdistrict_04602,Tanjung Mekar,79462
village_56161,res_subdistrict_04602,Sebayan,79462
village_56162,res_subdistrict_04602,Kartiasa,79462
village_56163,res_subdistrict_04602,Saing Rambi,79462
village_56164,res_subdistrict_04602,Lumbang,79462
village_56165,res_subdistrict_04602,Sungai Rambah,
village_56166,res_subdistrict_04602,Gapura,79462
village_56167,res_subdistrict_04602,Sumber Harapan,79462
village_56168,res_subdistrict_04602,Semangau,79462
village_56169,res_subdistrict_04603,Sungai Kumpai,
village_56170,res_subdistrict_04603,Sekura,79465
village_56171,res_subdistrict_04603,Tri Mandayan,79465
village_56172,res_subdistrict_04603,Pedada,79465
village_56173,res_subdistrict_04603,Lela,79465
village_56174,res_subdistrict_04603,Puringan,79465
village_56175,res_subdistrict_04603,Berlimang,79465
village_56176,res_subdistrict_04603,Sungai Baru,
village_56177,res_subdistrict_04603,Sengawang,79465
village_56178,res_subdistrict_04603,Teluk Kaseh,79465
village_56179,res_subdistrict_04603,Sepadu,79465
village_56180,res_subdistrict_04603,Tambatan,79465
village_56181,res_subdistrict_04603,Kubangga,79465
village_56182,res_subdistrict_04603,Sungai Serabek,
village_56183,res_subdistrict_04603,Sayang Sedayu,79465
village_56184,res_subdistrict_04603,Pipit Teja,79465
village_56185,res_subdistrict_04603,Matang Segantar,79465
village_56186,res_subdistrict_04603,Mulia,79465
village_56187,res_subdistrict_04603,Teluk Kumbang,
village_56188,res_subdistrict_04603,Samustida,79465
village_56189,res_subdistrict_04603,Tanjung Kerucut,
village_56190,res_subdistrict_04603,Sebagu,79465
village_56191,res_subdistrict_04603,Mekar Sekuntum,79465
village_56192,res_subdistrict_04603,Kuala Pangkalan Keramat,79465
village_56193,res_subdistrict_04603,Sabing,
village_56194,res_subdistrict_04604,Sarang Burung Danau,79454
village_56195,res_subdistrict_04604,Sungai Nilam,
village_56196,res_subdistrict_04604,Sarang Burung Kolam,79454
village_56197,res_subdistrict_04604,Sarang Burung Usrat,79454
village_56198,res_subdistrict_04604,Sarang Burung Kuala,79454
village_56199,res_subdistrict_04604,Pelimpaan,79454
village_56200,res_subdistrict_04604,Parit Setia,79454
village_56201,res_subdistrict_04604,Bakau,79454
village_56202,res_subdistrict_04604,Sungai Nyirih,
village_56203,res_subdistrict_04604,Sentebang,79454
village_56204,res_subdistrict_04604,Dungun Laut,79454
village_56205,res_subdistrict_04604,Lambau,
village_56206,res_subdistrict_04604,Mutus Darussalam,
village_56207,res_subdistrict_04605,Tebas Kuala,79461
village_56208,res_subdistrict_04605,Tebas Sungai,79461
village_56209,res_subdistrict_04605,Sempalai,79461
village_56210,res_subdistrict_04605,Bekut,79461
village_56211,res_subdistrict_04605,Seberkat,79461
village_56212,res_subdistrict_04605,Sejiram,79461
village_56213,res_subdistrict_04605,Makrampai,
village_56214,res_subdistrict_04605,Mekar Sekuntum,79461
village_56215,res_subdistrict_04605,Mensere,79461
village_56216,res_subdistrict_04605,Pusaka,79461
village_56217,res_subdistrict_04605,Segedong,79461
village_56218,res_subdistrict_04605,Sungai Kelambu,
village_56219,res_subdistrict_04605,Serumpun Buluh,79461
village_56220,res_subdistrict_04605,Pangkalan Kongsi,79461
village_56221,res_subdistrict_04605,Dungun Perapakan,79461
village_56222,res_subdistrict_04605,Batu Makjage,79461
village_56223,res_subdistrict_04605,Serindang,79461
village_56224,res_subdistrict_04605,Bukit Sigoler,
village_56225,res_subdistrict_04605,Matang Labong,
village_56226,res_subdistrict_04605,Maktangguk,
village_56227,res_subdistrict_04605,Segarau Parit,79461
village_56228,res_subdistrict_04605,Maribas,79461
village_56229,res_subdistrict_04605,Seret Ayon,79461
village_56230,res_subdistrict_04606,Pemangkat Kota,79453
village_56231,res_subdistrict_04606,Harapan,79453
village_56232,res_subdistrict_04606,Penjajap,79453
village_56233,res_subdistrict_04606,Jelutung,79453
village_56234,res_subdistrict_04606,Perapakan,79453
village_56235,res_subdistrict_04606,Sebatuan,
village_56236,res_subdistrict_04606,Gugah Sejahtera,
village_56237,res_subdistrict_04606,Lonam,
village_56238,res_subdistrict_04607,Sulung,79463
village_56239,res_subdistrict_04607,Penakalan,79463
village_56240,res_subdistrict_04607,Sekuduk,79463
village_56241,res_subdistrict_04607,Setalik,79463
village_56242,res_subdistrict_04607,Parit Raja,79463
village_56243,res_subdistrict_04607,Piantus,79463
village_56244,res_subdistrict_04607,Perigi Landu,79463
village_56245,res_subdistrict_04607,Sendoyan,79463
village_56246,res_subdistrict_04607,Senujuh,79463
village_56247,res_subdistrict_04607,Perigi Limus,79463
village_56248,res_subdistrict_04607,Semangga,
village_56249,res_subdistrict_04607,Sepantai,79463
village_56250,res_subdistrict_04608,Semelagi Besar,79452
village_56251,res_subdistrict_04608,Sungai Daun,
village_56252,res_subdistrict_04608,Sungai Rusa,
village_56253,res_subdistrict_04608,Sungai Nyirih,
village_56254,res_subdistrict_04608,Kuala,79452
village_56255,res_subdistrict_04608,Parit Baru,79452
village_56256,res_subdistrict_04608,Twi Mentibar,79452
village_56257,res_subdistrict_04608,Bentunai,79452
village_56258,res_subdistrict_04608,Pangkalan Bemban,79452
village_56259,res_subdistrict_04608,Parit Kongsi,
village_56260,res_subdistrict_04608,Gayung Bersambut,
village_56261,res_subdistrict_04609,Sebubus,79466
village_56262,res_subdistrict_04609,Nibung,79466
village_56263,res_subdistrict_04609,Malek,79466
village_56264,res_subdistrict_04609,Tanah Hitam,79466
village_56265,res_subdistrict_04609,Matang Danau,79466
village_56266,res_subdistrict_04609,Kalimantan,79466
village_56267,res_subdistrict_04609,Temajuk,79466
village_56268,res_subdistrict_04609,Mentibar,79466
village_56269,res_subdistrict_04610,Kaliau',
village_56270,res_subdistrict_04610,Sebunga,79467
village_56271,res_subdistrict_04610,Santaban,79467
village_56272,res_subdistrict_04610,Senatab,
village_56273,res_subdistrict_04610,Sungai Bening,
village_56274,res_subdistrict_04611,Balai Gemuruh,79417
village_56275,res_subdistrict_04611,Sungai Sapa',
village_56276,res_subdistrict_04611,Madak,79417
village_56277,res_subdistrict_04611,Sabung,79417
village_56278,res_subdistrict_04611,Tebuah Elok,79417
village_56279,res_subdistrict_04611,Sungai Deden,
village_56280,res_subdistrict_04611,Bukit Mulya,79417
village_56281,res_subdistrict_04611,Mukti Raharja,79417
village_56282,res_subdistrict_04611,Sempurna,79417
village_56283,res_subdistrict_04611,Mensade,79417
village_56284,res_subdistrict_04611,Karaban Jaya,
village_56285,res_subdistrict_04611,Arga Pura,
village_56286,res_subdistrict_04611,Sapak Hulu Trans,
village_56287,res_subdistrict_04612,Sagu,79453
village_56288,res_subdistrict_04612,Sungai Palah,
village_56289,res_subdistrict_04612,Galing,79453
village_56290,res_subdistrict_04612,Tempapan Kuala,79453
village_56291,res_subdistrict_04612,Tempapan Hulu,79453
village_56292,res_subdistrict_04612,Ratu Sepudak,79453
village_56293,res_subdistrict_04612,Tri Kembang,79453
village_56294,res_subdistrict_04612,Tri Gadu,
village_56295,res_subdistrict_04612,Teluk Pandan,79453
village_56296,res_subdistrict_04612,Sijang,79453
village_56297,res_subdistrict_04613,Tekarang,79465
village_56298,res_subdistrict_04613,Merubung,
village_56299,res_subdistrict_04613,Cepala,79465
village_56300,res_subdistrict_04613,Sari Makmur,79465
village_56301,res_subdistrict_04613,Rambayan,79465
village_56302,res_subdistrict_04613,Sempadian,79465
village_56303,res_subdistrict_04613,Matang Segarau,79465
village_56304,res_subdistrict_04614,Singa Raya,
village_56305,res_subdistrict_04614,Semparuk,79453
village_56306,res_subdistrict_04614,Sepinggan,79453
village_56307,res_subdistrict_04614,Sepadu,79453
village_56308,res_subdistrict_04614,Seburing,79453
village_56309,res_subdistrict_04615,Jirak,79462
village_56310,res_subdistrict_04615,Tengguli,79462
village_56311,res_subdistrict_04615,Mekar Jaya,79462
village_56312,res_subdistrict_04615,Beringin,79462
village_56313,res_subdistrict_04616,Rantau Panjang,79462
village_56314,res_subdistrict_04616,Tebing Batu,79462
village_56315,res_subdistrict_04616,Sebawi,79462
village_56316,res_subdistrict_04616,Sepuk Tanjung,79462
village_56317,res_subdistrict_04616,Sebangun,79462
village_56318,res_subdistrict_04616,Sempalai Sebedang,
village_56319,res_subdistrict_04616,Tempatan,79462
village_56320,res_subdistrict_04617,Jawai Laut,79154
village_56321,res_subdistrict_04617,Jelu Air,79154
village_56322,res_subdistrict_04617,Matang Terap,79154
village_56323,res_subdistrict_04617,Suah Api,79154
village_56324,res_subdistrict_04617,Sari Laba A,
village_56325,res_subdistrict_04617,Sari Laba B,
village_56326,res_subdistrict_04617,Semperiuk A,79154
village_56327,res_subdistrict_04617,Semperiuk B,79154
village_56328,res_subdistrict_04617,Sabaran,79154
village_56329,res_subdistrict_04618,Tangaran,79465
village_56330,res_subdistrict_04618,Simpang Empat,79465
village_56331,res_subdistrict_04618,Merabuan,79465
village_56332,res_subdistrict_04618,Semata,79465
village_56333,res_subdistrict_04618,Merpati,79465
village_56334,res_subdistrict_04618,Pancur,79465
village_56335,res_subdistrict_04618,Arung Parak,79465
village_56336,res_subdistrict_04618,Arung Medang,
village_56337,res_subdistrict_04619,Parit Baru,79453
village_56338,res_subdistrict_04619,Sungai Toman,
village_56339,res_subdistrict_04619,Serunai,79453
village_56340,res_subdistrict_04619,Serumpun,79453
village_56341,res_subdistrict_04619,Salatiga,79453
village_56342,res_subdistrict_04620,Gelik,79452
village_56343,res_subdistrict_04620,Seranggam,79452
village_56344,res_subdistrict_04620,Selakau Tua,79452
village_56345,res_subdistrict_04620,Buduk Sempadang,79452
village_56346,res_subdistrict_04621,Tanjung,78913
village_56347,res_subdistrict_04621,Tengah,78911
village_56348,res_subdistrict_04621,Terusan,78912
village_56349,res_subdistrict_04621,Sengkubang,78919
village_56350,res_subdistrict_04621,Penibung,
village_56351,res_subdistrict_04621,Pasir,78919
village_56352,res_subdistrict_04621,Kuala Secapah,78914
village_56353,res_subdistrict_04621,Malikian,78919
village_56354,res_subdistrict_04622,Toho Ilir,78361
village_56355,res_subdistrict_04622,Pak Laheng,78361
village_56356,res_subdistrict_04622,Kecurit,78361
village_56357,res_subdistrict_04622,Terap,78361
village_56358,res_subdistrict_04622,Sepang,78361
village_56359,res_subdistrict_04622,Pak Utan,
village_56360,res_subdistrict_04622,Benuang,78361
village_56361,res_subdistrict_04622,Sambora,
village_56362,res_subdistrict_04623,Sungai Pinyuh,
village_56363,res_subdistrict_04623,Sungai Rasau,
village_56364,res_subdistrict_04623,Sungai Bakau Besar Darat,
village_56365,res_subdistrict_04623,Sungai Purun Kecil,
village_56366,res_subdistrict_04623,Sungai Bakau Besar Laut,
village_56367,res_subdistrict_04623,Sungai Batang,
village_56368,res_subdistrict_04623,Peniraman,
village_56369,res_subdistrict_04623,Nusapati,
village_56370,res_subdistrict_04623,Galang,
village_56371,res_subdistrict_04624,Wajok Hilir,
village_56372,res_subdistrict_04624,Sungai Nipah,
village_56373,res_subdistrict_04624,Peniti Luar,
village_56374,res_subdistrict_04624,Wajok Hulu,
village_56375,res_subdistrict_04624,Jungkat,
village_56376,res_subdistrict_04625,Sungai Duri I,
village_56377,res_subdistrict_04625,Sungai Duri Ii,
village_56378,res_subdistrict_04625,Bukit Batu,
village_56379,res_subdistrict_04625,Sungai Bundung Laut,
village_56380,res_subdistrict_04625,Sungai Kunyit Laut,
village_56381,res_subdistrict_04625,Sungai Kunyit Dalam,
village_56382,res_subdistrict_04625,Sungai Kunyit Hulu,
village_56383,res_subdistrict_04625,Sungai Limau,
village_56384,res_subdistrict_04625,Sungai Dungun,
village_56385,res_subdistrict_04625,Mendalok,
village_56386,res_subdistrict_04625,Semparong Parit Raden,
village_56387,res_subdistrict_04625,Semudun,
village_56388,res_subdistrict_04626,Peniti Besar,78351
village_56389,res_subdistrict_04626,Sungai Purun Besar,
village_56390,res_subdistrict_04626,Parit Bugis,78351
village_56391,res_subdistrict_04626,Peniti Dalam I,
village_56392,res_subdistrict_04626,Peniti Dalam Ii,
village_56393,res_subdistrict_04626,Sungai Burung,
village_56394,res_subdistrict_04627,Anjungan Melancar,78353
village_56395,res_subdistrict_04627,Anjungan Dalam,78353
village_56396,res_subdistrict_04627,Kepayang,78353
village_56397,res_subdistrict_04627,Pak Bulu,78353
village_56398,res_subdistrict_04627,Dema,78353
village_56399,res_subdistrict_04628,Sekabuk,78361
village_56400,res_subdistrict_04628,Pentek,78361
village_56401,res_subdistrict_04628,Bum-bun,
village_56402,res_subdistrict_04628,Amawang,
village_56403,res_subdistrict_04628,Ansiap,78361
village_56404,res_subdistrict_04628,Suak Barangan,
village_56405,res_subdistrict_04629,Pulau Pedalaman,78917
village_56406,res_subdistrict_04629,Pasir Wan Salim,78915
village_56407,res_subdistrict_04629,Antibar,78917
village_56408,res_subdistrict_04629,Sejegi,78918
village_56409,res_subdistrict_04629,Pasir Palembang,78916
village_56410,res_subdistrict_04629,Pasir Panjang,78915
village_56411,res_subdistrict_04629,Sungai Bakau Kecil,
village_56412,res_subdistrict_04629,Parit Banjar,78919
village_56413,res_subdistrict_04630,Tanjung Kapuas,
village_56414,res_subdistrict_04630,Tanjung Sekayam,
village_56415,res_subdistrict_04630,Sungai Sengkuang,
village_56416,res_subdistrict_04630,Ilir Kota,
village_56417,res_subdistrict_04630,Beringin,
village_56418,res_subdistrict_04630,Bunut,
village_56419,res_subdistrict_04630,Penyeladi,
village_56420,res_subdistrict_04630,Nanga Biang,
village_56421,res_subdistrict_04630,Rambin,
village_56422,res_subdistrict_04630,Entakai,
village_56423,res_subdistrict_04630,Pana,
village_56424,res_subdistrict_04630,Mengkiang,
village_56425,res_subdistrict_04630,Kambong,
village_56426,res_subdistrict_04630,Sungai Mawang,
village_56427,res_subdistrict_04630,Lape,
village_56428,res_subdistrict_04630,Penyalimau,
village_56429,res_subdistrict_04630,Sungai Alai,
village_56430,res_subdistrict_04630,Semerangkai,
village_56431,res_subdistrict_04630,Sungai Batu,
village_56432,res_subdistrict_04630,Sungai Muntik,
village_56433,res_subdistrict_04630,Lintang Kapuas,
village_56434,res_subdistrict_04630,Lintang Pelaman,
village_56435,res_subdistrict_04630,Belangin,
village_56436,res_subdistrict_04630,Penyalimau Jaya,
village_56437,res_subdistrict_04630,Tapang Dulang,
village_56438,res_subdistrict_04630,Botuh Lintang,
village_56439,res_subdistrict_04631,Kedukul,78581
village_56440,res_subdistrict_04631,Semuntai,78581
village_56441,res_subdistrict_04631,Engkode,78581
village_56442,res_subdistrict_04631,Sungai Mawang,
village_56443,res_subdistrict_04631,Inggis,78581
village_56444,res_subdistrict_04631,Layak Omang,78581
village_56445,res_subdistrict_04631,Semanggis Raya,78581
village_56446,res_subdistrict_04631,Tri Mulya,
village_56447,res_subdistrict_04631,Serambai Jaya,78581
village_56448,res_subdistrict_04632,Noyan,78554
village_56449,res_subdistrict_04632,Empoto,78554
village_56450,res_subdistrict_04632,Semongan,78554
village_56451,res_subdistrict_04632,Sungai Dangin,
village_56452,res_subdistrict_04632,Idas,78554
village_56453,res_subdistrict_04633,Balai Sebut,78591
village_56454,res_subdistrict_04633,Jangkang Benua,78591
village_56455,res_subdistrict_04633,Tanggung,78591
village_56456,res_subdistrict_04633,Empiyang,78591
village_56457,res_subdistrict_04633,Pisang,78591
village_56458,res_subdistrict_04633,Ketori,78591
village_56459,res_subdistrict_04633,Semombat,78591
village_56460,res_subdistrict_04633,Terati,78591
village_56461,res_subdistrict_04633,Sape,78591
village_56462,res_subdistrict_04633,Selampung,78591
village_56463,res_subdistrict_04633,Semirau,78591
village_56464,res_subdistrict_04634,Bonti,78552
village_56465,res_subdistrict_04634,Sami,78552
village_56466,res_subdistrict_04634,Bahta,78552
village_56467,res_subdistrict_04634,Upe,78552
village_56468,res_subdistrict_04634,Tunggul Boyok,78552
village_56469,res_subdistrict_04634,Empodis,78552
village_56470,res_subdistrict_04634,Kampuh,78552
village_56471,res_subdistrict_04634,Bantai,78552
village_56472,res_subdistrict_04634,Majel,78552
village_56473,res_subdistrict_04635,Kasro Mego,
village_56474,res_subdistrict_04635,Bereng Berkawat,
village_56475,res_subdistrict_04635,Sungai Ilai,
village_56476,res_subdistrict_04635,Thang Raya,
village_56477,res_subdistrict_04635,Mawang Muda,
